,ts,series_errors,approximant_errors
113,0.355157905555727,4.789791209122676e-11,0.0
114,0.35830089587037944,5.319841958838279e-11,2.2026415751997876e-16
115,0.36144388618503187,5.902987976938097e-11,2.202328054253601e-16
116,0.36458687649968435,6.544070794907918e-11,2.20201180234194e-16
117,0.3677298668143368,7.248347050059535e-11,0.0
118,0.37087285712898926,8.021289996203496e-11,0.0
119,0.3740158474436417,8.868919432947499e-11,0.0
120,0.3771588377582942,9.797735206944423e-11,2.200719488718576e-16
121,0.3803018280729466,1.0814760781774679e-10,2.20038958474987e-16
122,0.38344481838759903,1.1927476756067456e-10,0.0
123,0.3865878087022515,1.3143996401547316e-10,0.0
124,0.38973079901690394,1.4472999098026952e-10,0.0
125,0.3928737893315564,1.5923839741303479e-10,0.0
126,0.39601677964620885,1.7506570089396358e-10,0.0
127,0.39915976996086133,1.9231938091807312e-10,0.0
128,0.40230276027551376,2.1111497105892022e-10,0.0
129,0.4054457505901662,2.3157583135507578e-10,2.1976520946785435e-16
130,0.40858874090481867,2.538348983259327e-10,2.1972976290620848e-16
131,0.4117317312194711,2.780342361854582e-10,0.0
132,0.4148747215341236,3.043256865983098e-10,0.0
133,0.418017711848776,3.3287151761160207e-10,2.196217864528819e-16
134,0.4211607021634285,3.638459500861679e-10,0.0
135,0.4243036924780809,3.974340478044623e-10,2.195484383811498e-16
136,0.42744668279273335,4.338339011366337e-10,2.1951135527632776e-16
137,0.43058967310738583,4.732572719430878e-10,0.0
138,0.43373266342203826,5.159291403728658e-10,2.1943637103317084e-16
139,0.43687565373669074,5.620914204305199e-10,0.0
140,0.44001864405134317,6.119987744295947e-10,2.1936029621928715e-16
141,0.44316163436599565,6.65925178281156e-10,0.0
142,0.4463046246806481,7.241610503975573e-10,0.0
143,0.4494476149953005,7.87015864377697e-10,0.0
144,0.452590605309953,8.548187857112746e-10,0.0
145,0.4557335956246054,9.279190882469486e-10,0.0
146,0.4588765859392579,1.0066896375689129e-09,2.1912553006719952e-16
147,0.4620195762539103,1.0915244548391496e-09,0.0
148,0.4651625665685628,1.1828430732562766e-09,2.1904509469379e-16
149,0.46830555688321523,1.2810909471591428e-09,2.1900446835851867e-16
150,0.47144854719786766,1.3867398601583432e-09,2.189635696207151e-16
151,0.47459153751252015,1.5002909593530936e-09,0.0
152,0.4777345278271726,1.6222745023550903e-09,0.0
153,0.48087751814182506,1.753253761953688e-09,0.0
154,0.4840205084564775,1.893823674562012e-09,2.1879725109634237e-16
155,0.48716349877112997,2.044615395945471e-09,2.1875499068596827e-16
156,0.4903064890857824,2.2062962580304482e-09,2.1871245800986773e-16
157,0.4934494794004348,2.379572130394459e-09,0.0
158,0.4965924697150873,2.565189778228654e-09,0.0
159,0.49973546002973973,2.7639385609602492e-09,2.1858322661955654e-16
160,0.5028784503443922,2.976652783625852e-09,2.185396051134286e-16
161,0.5060214406590446,3.204213389054109e-09,2.1849571145853968e-16
162,0.5091644309736971,3.4475505208832663e-09,0.0
163,0.5123074212883496,3.7076463009025527e-09,2.1840710779740353e-16
164,0.515450411603002,3.985536728524052e-09,0.0
165,0.5185934019176545,4.282314668427226e-09,0.0
166,0.521736392232307,4.599132833380213e-09,0.0
167,0.5248793825469593,4.93720632570487e-09,2.1822663573984201e-16
168,0.5280223728616118,5.297813647042833e-09,0.0
169,0.5311653631762643,5.68230468586767e-09,2.1813476772993425e-16
170,0.5343083534909168,6.092098225260207e-09,0.0
171,0.5374513438055691,6.5286888282031524e-09,0.0
172,0.5405943341202216,6.99364913467023e-09,2.179949262882164e-16
173,0.5437373244348741,7.488633679797166e-09,2.179477687257961e-16
174,0.5468803147495265,8.01538183384423e-09,0.0
175,0.550023305064179,8.575723132973177e-09,4.357052762545318e-16
176,0.5531662953788314,9.171579551948474e-09,0.0
177,0.5563092856934839,9.804970820528252e-09,2.1775642039733796e-16
178,0.5594522760081363,1.0478018424569966e-08,4.3541580784200714e-16
179,0.5625952663227888,1.1192949599712242e-08,4.3531823147495825e-16
180,0.5657382566374413,1.19521028407954e-08,2.1761005587216466e-16
181,0.5688812469520936,1.2757931443523855e-08,6.526821730516353e-16
182,0.5720242372667461,1.361301008410333e-08,4.350222423963783e-16
183,0.5751672275813986,1.4520038342953771e-08,4.349224928814959e-16
184,0.5783102178960511,1.5481846395102505e-08,4.348222002079091e-16
185,0.5814532082107035,1.6501402211549803e-08,4.347213644272446e-16
186,0.5845961985253559,1.7581815488149973e-08,8.692399711825768e-16
187,0.5877391888400084,1.8726342000569052e-08,8.690361275039667e-16
188,0.5908821791546608,1.9938395117935954e-08,8.688311979228536e-16
189,0.5940251694693133,2.1221545787729246e-08,1.0857814781796713e-15
190,0.5971681597839658,2.2579533589671093e-08,1.302627122207126e-15
191,0.6003111500986182,2.4016271692897345e-08,1.302314842216486e-15
192,0.6034541404132706,2.553585353836806e-08,1.5190010896687281e-15
193,0.6065971307279231,2.7142561677332652e-08,1.7355805302953087e-15
194,0.6097401210425756,2.884087290581076e-08,1.9520523503018488e-15
195,0.612883111357228,3.063546859167768e-08,1.9515741624005585e-15
196,0.6160261016718804,3.2531241296926026e-08,2.384669873810884e-15
197,0.6191690919865329,3.453330203590268e-08,3.0342829419690823e-15
198,0.6223120823011854,3.664699185177605e-08,3.0335277021321118e-15
199,0.6254550726158378,3.887788643887582e-08,3.46602133224555e-15
200,0.6285980629304903,4.123180898282729e-08,3.681721368756706e-15
201,0.6317410532451427,4.371483864579363e-08,4.330341720923045e-15
202,0.6348840435597951,4.63333186005011e-08,4.7621652268930965e-15
203,0.6380270338744476,4.909386772531736e-08,5.410168860330055e-15
204,0.6411700241891001,5.2003389246662626e-08,6.057833096260011e-15
205,0.6443130145037526,5.5069084336836034e-08,6.48886015749925e-15
206,0.6474560048184049,5.829846006226334e-08,7.135894397362956e-15
207,0.6505989951330574,6.16993418526529e-08,7.9987650346455e-15
208,0.6537419854477099,6.527988680836572e-08,9.077299662720604e-15
209,0.6568849757623623,6.904859136198832e-08,1.0155254994611413e-14
210,0.6600279660770147,7.301430864101155e-08,1.0800602853898435e-14
211,0.6631709563916672,7.718625888479526e-08,1.2309411521337923e-14
212,0.6663139467063197,8.157404178005247e-08,1.3817398289861859e-14
213,0.6694569370209721,8.618765157426552e-08,1.510871863633325e-14
214,0.6725999273356246,9.103748999843831e-08,1.661510283276947e-14
215,0.675742917650277,9.613438239592033e-08,1.833637035107338e-14
216,0.6788859079649294,1.014895888555686e-07,2.0056675858227774e-14
217,0.6820288982795819,1.071148252350022e-07,2.2422825122930618e-14
218,0.6851718885942344,1.130222709912387e-07,2.4572098479656243e-14
219,0.6883148789088869,1.192245940115157e-07,2.715112117052184e-14
220,0.6914578692235392,1.257349592354681e-07,2.9944100464232927e-14
221,0.6946008595381917,1.3256705168140913e-07,3.316621110212345e-14
222,0.6977438498528442,1.3973508994931255e-07,3.6171166174933576e-14
223,0.7008868401674966,1.472538480838074e-07,4.0035354881556425e-14
224,0.7040298304821491,1.5513866899589524e-07,4.389730259077309e-14
225,0.7071728207968015,1.6340548903557827e-07,4.7972116299773405e-14
226,0.710315811111454,1.720708534769787e-07,5.311983710140287e-14
227,0.7134588014261064,1.8115193798332348e-07,5.826453125241082e-14
228,0.7166017917407589,1.9066657002098063e-07,6.405098789440362e-14
229,0.7197447820554114,2.0063324936245927e-07,7.004887878905583e-14
230,0.7228877723700637,2.110711698276449e-07,7.690242797143916e-14
231,0.7260307626847162,2.2200024161581442e-07,8.439610981022866e-14
232,0.7291737529993687,2.3344111465587087e-07,9.252933001349174e-14
233,0.7323167433140212,2.4541520146960416e-07,1.0130148942855045e-13
234,0.7354597336286736,2.579447027665925e-07,1.1071198404283208e-13
235,0.738602723943326,2.710526306164267e-07,1.214036874269124e-13
236,0.7417457142579785,2.847628341343801e-07,1.3230325818851366e-13
237,0.7448887045726309,2.9910002831755294e-07,1.4512538563453477e-13
238,0.7480316948872834,3.14089816594747e-07,1.5858247576474378e-13
239,0.7511746852019359,3.2975872124201995e-07,1.7310236581095172e-13
240,0.7543176755165883,3.4613421136619523e-07,1.8932653594676156e-13
241,0.7574606658312407,3.63244729745158e-07,2.066110430248391e-13
242,0.7606036561458932,3.8111972601781784e-07,2.2538291544720215e-13
243,0.7637466464605457,3.9978968379868057e-07,2.462826172866502e-13
244,0.7668896367751981,4.192861522105255e-07,2.6845246018925424e-13
245,0.7700326270898505,4.396417811831052e-07,2.9231884428874924e-13
246,0.773175617404503,4.6089034981991173e-07,3.1873517006314286e-13
247,0.7763186077191555,4.830668010968194e-07,3.4705781098938785e-13
248,0.7794615980338079,5.062072790321447e-07,3.783530354035937e-13
249,0.7826045883484604,5.30349159778646e-07,4.1176360923976795e-13
250,0.7857475786631128,5.555310886058778e-07,4.4750087558742295e-13
251,0.7888905689777652,5.817930201974282e-07,4.870564925222347e-13
252,0.7920335592924177,6.091762515860427e-07,5.293597949868854e-13
253,0.7951765496070702,6.377234639524281e-07,5.752611352967976e-13
254,0.7983195399217227,6.674787598331485e-07,6.253965117393924e-13
255,0.801462530236375,6.984877053387506e-07,6.789089552216943e-13
256,0.8046055205510275,7.307973716159717e-07,7.370734643726016e-13
257,0.80774851086568,7.644563753412849e-07,8.000982409093492e-13
258,0.8108915011803324,7.995149231443872e-07,8.679782217949714e-13
259,0.8140344914949849,8.360248569708158e-07,9.413469411198456e-13
260,0.8171774818096373,8.740396971878436e-07,1.020411432560875e-12
261,0.8203204721242898,9.13614689819432e-07,1.1058038767189728e-12
262,0.8234634624389422,9.548068551343802e-07,1.1983682208089617e-12
263,0.8266064527535947,9.976750339687382e-07,1.2980968447460467e-12
264,0.8297494430682472,1.0422799373116843e-06,1.4054071172770982e-12
265,0.8328924333828995,1.0886841999952786e-06,1.5213531252688339e-12
266,0.836035423697552,1.1369524267957816e-06,1.6457131860583553e-12
267,0.8391784140122045,1.1871512513440655e-06,1.7801765852633394e-12
268,0.842321404326857,1.2393493846793847e-06,1.9247323560671737e-12
269,0.8454643946415094,1.2936176746852888e-06,2.0804302487196722e-12
270,0.8486073849561618,1.3500291589885445e-06,2.2485305535217023e-12
271,0.8517503752708143,1.408659123843544e-06,2.4290196361634626e-12
272,0.8548933655854667,1.4695851628394525e-06,2.622519580841271e-12
273,0.8580363559001192,1.532887237335182e-06,2.8315582593228452e-12
274,0.8611793462147717,1.5986477358625572e-06,3.055694819466527e-12
275,0.8643223365294241,1.6669515384260077e-06,3.2970294613876023e-12
276,0.8674653268440765,1.737886077853831e-06,3.5561777923097328e-12
277,0.870608317158729,1.8115414085726468e-06,3.834389076339485e-12
278,0.8737513074733815,1.8880102679800343e-06,4.133333604510953e-12
279,0.8768942977880338,1.967388148612907e-06,4.454044856460441e-12
280,0.8800372881026863,2.0497733648092152e-06,4.798188640546252e-12
281,0.8831802784173388,2.13526712380349e-06,5.167639414341973e-12
282,0.8863232687319913,2.223973595962893e-06,5.563423961406035e-12
283,0.8894662590466437,2.3159999921853803e-06,5.988045080125776e-12
284,0.8926092493612962,2.4114566334559204e-06,6.443368572917879e-12
285,0.8957522396759486,2.5104570302980215e-06,6.9314681844225605e-12
286,0.898895229990601,2.6131179598616913e-06,7.453570816229993e-12
287,0.9020382203052535,2.7195595431805392e-06,8.01322000771932e-12
288,0.905181210619906,2.8299053291269338e-06,8.612689405497096e-12
289,0.9083242009345585,2.9442823743021846e-06,9.254248911839123e-12
290,0.9114671912492108,3.062821326449416e-06,9.940796338246331e-12
291,0.9146101815638633,3.1856565124292327e-06,1.0675435226296092e-11
292,0.9177531718785158,3.3129260208540447e-06,1.146084320553769e-11
293,0.9208961621931682,3.444771796007332e-06,1.2301165656770423e-11
294,0.9240391525078206,3.5813397236723224e-06,1.3199069477246145e-11
295,0.9271821428224731,3.7227797242299554e-06,1.4158898277776008e-11
296,0.9303251331371256,3.869245849221854e-06,1.5184568305197163e-11
297,0.933468123451778,4.020896371075297e-06,1.627998919674958e-11
298,0.9366111137664305,4.177893884477945e-06,1.7449903613653826e-11
299,0.939754104081083,4.340405404258785e-06,1.869883636663136e-11
300,0.9428970943957353,4.50860246481507e-06,2.0032143553917698e-11
301,0.9460400847103878,4.682661222964252e-06,2.145496248398954e-11
302,0.9491830750250403,4.862762562950079e-06,2.297263120536257e-11
303,0.9523260653396928,5.049092201078715e-06,2.459131656567641e-11
304,0.9554690556543451,5.241840794589225e-06,2.6317593631445306e-11
305,0.9586120459689976,5.441204050555594e-06,2.8157816738254786e-11
306,0.9617550362836501,5.647382838373366e-06,3.011895687662364e-11
307,0.9648980265983025,5.860583302888005e-06,3.220901872028586e-11
308,0.968041016912955,6.081016979413293e-06,3.443494747385601e-11
309,0.9711840072276074,6.3089009123019975e-06,3.680618409016768e-11
310,0.9743269975422599,6.544457772875577e-06,3.933069047796933e-11
311,0.9774699878569123,6.78791598130454e-06,4.201829384789161e-11
312,0.9806129781715648,7.0395098324234625e-06,4.487817767754314e-11
313,0.9837559684862173,7.299479617117459e-06,4.792180430773615e-11
314,0.9868989588008696,7.568071752637445e-06,5.1158738338716447e-11
315,0.9900419491155221,7.84553891305635e-06,5.4601862935384425e-11
316,0.9931849394301746,8.132140156734308e-06,5.82627876325249e-11
317,0.9963279297448271,8.428141066212647e-06,6.215476740260158e-11
318,0.9994709200594795,8.73381387925427e-06,6.62906165889974e-11
319,1.002613910374132,9.049437630201088e-06,7.068541567383655e-11
320,1.0057569006887843,9.375298288504332e-06,7.535380138657666e-11
321,1.0088998910034368,9.711688902957511e-06,8.031267119217294e-11
322,1.0120428813180893,1.0058909745164634e-05,8.557785191879948e-11
323,1.0151858716327418,1.0417268457435125e-05,9.116742669926254e-11
324,1.0183288619473942,1.0787080203424494e-05,9.710069131354684e-11
325,1.0214718522620467,1.116866781673078e-05,1.0339586732377148e-10
326,1.0246148425766992,1.1562361958446353e-05,1.1007508514211022e-10
327,1.0277578328913515,1.196850127118454e-05,1.1715939638122172e-10
328,1.030900823206004,1.2387432539745976e-05,1.2467250842230597e-10
329,1.0340438135206564,1.2819510850728724e-05,1.3263746186640065e-10
330,1.037186803835309,1.3265099756050965e-05,1.4108077536190362e-10
331,1.0403297941499614,1.3724571440988876e-05,1.5002912406735609e-10
332,1.043472784464614,1.4198306890912456e-05,1.59509959881271e-10
333,1.0466157747792664,1.468669606271676e-05,1.6955378540064243e-10
334,1.0497587650939186,1.5190138056790196e-05,1.8019166481399355e-10
335,1.0529017554085711,1.5709041296953363e-05,1.914558423502171e-10
336,1.0560447457232236,1.6243823704284194e-05,2.033807723699423e-10
337,1.059187736037876,1.679491288095181e-05,2.1600352702395154e-10
338,1.0623307263525286,1.7362746293284133e-05,2.2936172519708708e-10
339,1.065473716667181,1.7947771457571743e-05,2.4349518161638254e-10
340,1.0686167069818335,1.8550446128797662e-05,2.5844548872127244e-10
341,1.0717596972964858,1.9171238492275384e-05,2.742580738513006e-10
342,1.0749026876111383,1.9810627358589897e-05,2.9097786189084605e-10
343,1.0780456779257908,2.046910235873239e-05,3.0865421964286735e-10
344,1.0811886682404432,2.114716414477299e-05,3.273380622507629e-10
345,1.0843316585550957,2.1845324590899577e-05,3.470824662462285e-10
346,1.0874746488697482,2.25641070001611e-05,3.6794472092703223e-10
347,1.0906176391844007,2.3304046309279815e-05,3.899826164808671e-10
348,1.093760629499053,2.406568930118901e-05,4.1325896353414033e-10
349,1.0969036198137054,2.4849594818071763e-05,4.3783747178727334e-10
350,1.100046610128358,2.5656333976531705e-05,4.6378685367729406e-10
351,1.1031896004430104,2.6486490385495103e-05,4.911781434052884e-10
352,1.1063325907576629,2.734066037051767e-05,5.200863315194185e-10
353,1.1094755810723154,2.8219453195647807e-05,5.505897392263786e-10
354,1.1126185713869678,2.9123491290427156e-05,5.827695993109013e-10
355,1.11576156170162,3.0053410483844935e-05,6.167125062563425e-10
356,1.1189045520162726,3.1009860232516636e-05,6.525081496758224e-10
357,1.122047542330925,3.199350385967361e-05,6.902505334458613e-10
358,1.1251905326455776,3.300501879366495e-05,7.300385775587466e-10
359,1.12833352296023,3.404509680862019e-05,7.719754912686655e-10
360,1.1314765132748825,3.5114444270115355e-05,8.161687610343665e-10
361,1.134619503589535,3.6213782384383897e-05,8.627323854822952e-10
362,1.1377624939041873,3.7343847445535896e-05,9.117837950117609e-10
363,1.1409054842188397,3.850539109261684e-05,9.634473108760745e-10
364,1.1440484745334922,3.969918056422148e-05,1.017851882481836e-09
365,1.1471914648481447,4.092599896085273e-05,1.0751331127367215e-09
366,1.1503344551627972,4.218664550418598e-05,1.1354326280883817e-09
367,1.1534774454774497,4.348193580586492e-05,1.198898468667464e-09
368,1.1566204357921022,4.481270213601124e-05,1.2656844591577572e-09
369,1.1597634261067544,4.617979369408083e-05,1.335952430201819e-09
370,1.162906416421407,4.758407688529928e-05,1.4098719923882656e-09
371,1.1660494067360594,4.902643559857805e-05,1.487618684357914e-09
372,1.1691923970507119,5.050777148690776e-05,1.5693767995417902e-09
373,1.1723353873653644,5.202900425365863e-05,1.6553387517910654e-09
374,1.1754783776800168,5.359107193886633e-05,1.7457054575844788e-09
375,1.1786213679946693,5.5194931210763644e-05,1.8406869197346555e-09
376,1.1817643583093216,5.68415576590775e-05,1.9405019979512923e-09
377,1.184907348623974,5.8531946092704646e-05,2.045378382510128e-09
378,1.1880503389386265,6.0267110840722665e-05,2.1555554038471733e-09
379,1.191193329253279,6.204808605346913e-05,2.271280961527618e-09
380,1.1943363195679315,6.387592601197002e-05,2.3928153429409823e-09
381,1.197479309882584,6.575170543616531e-05,2.5204287596688267e-09
382,1.2006223001972365,6.767651979939966e-05,2.6544033387203895e-09
383,1.2037652905118887,6.965148564226901e-05,2.7950338949584595e-09
384,1.2069082808265412,7.167774089610877e-05,2.942626681186112e-09
385,1.2100512711411937,7.375644520093264e-05,3.0975015732628444e-09
386,1.2131942614558462,7.588878023638555e-05,3.25999223057576e-09
387,1.2163372517704987,7.80759500468936e-05,3.4304458523055093e-09
388,1.2194802420851512,8.031918137713677e-05,3.609223740198776e-09
389,1.2226232323998036,8.261972400550185e-05,3.7967038735211205e-09
390,1.225766222714456,8.497885108516788e-05,3.993278039560075e-09
391,1.2289092130291084,8.739785948472901e-05,4.19935521063047e-09
392,1.2320522033437609,8.987807013537628e-05,4.4153616920712965e-09
393,1.2351951936584133,9.242082837776111e-05,4.641740666207321e-09
394,1.2383381839730658,9.502750431434789e-05,4.878952741753398e-09
395,1.2414811742877183,9.769949316781832e-05,5.1274793121207875e-09
396,1.2446241646023708,0.00010043821563585211,5.387819680987115e-09
397,1.247767154917023,0.0001032451182539103,5.660493411640629e-09
398,1.2509101452316755,0.00010612167376216231,5.94604326962086e-09
399,1.254053135546328,0.00010906938147171151,6.245029539366796e-09
400,1.2571961258609805,0.00011208976763770988,6.5580395783433975e-09
401,1.260339116175633,0.00011518438583371105,6.885680726942856e-09
402,1.2634821064902855,0.00011835481732963512,7.228586243457804e-09
403,1.266625096804938,0.0001216026714729097,7.58741402137446e-09
404,1.2697680871195902,0.00012492958607674927,7.962848107598732e-09
405,1.2729110774342427,0.00012833722780094408,8.35559921632229e-09
406,1.2760540677488952,0.00013182729255071266,8.766405839171218e-09
407,1.2791970580635477,0.0001354015058657967,9.196034752336026e-09
408,1.2823400483782001,0.0001390616233209463,9.645283714358179e-09
409,1.2854830386928526,0.00014280943092597015,1.011498116490194e-08
410,1.2886260290075051,0.00014664674552931255,1.0605986122693127e-08
411,1.2917690193221574,0.00015057541522690862,1.1119192461954692e-08
412,1.2949120096368099,0.00015459731977070348,1.1655526807363186e-08
413,1.2980549999514623,0.00015871437098416712,1.2215951604524039e-08
414,1.3011979902661148,0.00016292851317898922,1.2801466787971393e-08
415,1.3043409805807673,0.0001672417235739169,1.3413108860469377e-08
416,1.3074839708954198,0.00017165601271947119,1.4051953348583081e-08
417,1.3106269612100723,0.00017617342492412836,1.471911804218442e-08
418,1.3137699515247245,0.0001807960386829249,1.5415759877042457e-08
419,1.316912941839377,0.0001855259671122131,1.6143081536230745e-08
420,1.3200559321540295,0.00019036535838259458,1.6902328323549437e-08
421,1.323198922468682,0.0001953163961605002,1.769479276533149e-08
422,1.3263419127833345,0.00020038130004905599,1.852181464520966e-08
423,1.329484903097987,0.00020556232603374526,1.9384783409548104e-08
424,1.3326278934126394,0.0002108617669296564,2.0285139179821363e-08
425,1.3357708837272917,0.0002162819528334407,2.1224373957244565e-08
426,1.3389138740419442,0.00022182525157775853,2.220403440028794e-08
427,1.3420568643565967,0.00022749406918738647,2.322572380171802e-08
428,1.3451998546712491,0.0002332908503412837,2.429110208558667e-08
429,1.3483428449859016,0.00023921807883405986,2.5401889348398077e-08
430,1.351485835300554,0.00024527827804351153,2.655986800755298e-08
431,1.3546288256152066,0.0002514740113982661,2.776688257880268e-08
432,1.3577718159298588,0.0002578078828510061,2.9024843975441325e-08
433,1.3609148062445113,0.0002642825373542716,3.033573103842291e-08
434,1.3640577965591638,0.0002709006613342781,3.170159068372513e-08
435,1.3672007868738163,0.00027766498317607284,3.312454432856308e-08
436,1.3703437771884688,0.0002845782737050394,3.4606785463638334e-08
437,1.3734867675031213,0.0002916433466717894,3.615058507430041e-08
438,1.3766297578177737,0.0002988630592447019,3.775829272859787e-08
439,1.379772748132426,0.00030624031249731665,3.943233902945443e-08
440,1.3829157384470785,0.00031377805190602566,4.11752388379644e-08
441,1.386058728761731,0.0003214792678456634,4.298959369963977e-08
